IDPatrimostat;IDMuseofile;region;departement;dateappellation;ferme;anneefermeture;nom_du_musee;lien_avec;ville;codeInseeCommune;annee;payant;gratuit;total;individuel;scolaires;groupes_hors_scolaires;moins_18_ans_hors_scolaires;_18_25_ans
3728201;M0269;Centre-Val de Loire;Indre-et-Loire;01/02/2003;NON;2014;musée de Minerve;;YZEURES SUR CREUSE;37282;2018;0;0;0;0;0;0;0;0
3728201;M0269;Centre-Val de Loire;Indre-et-Loire;01/02/2003;NON;2014;musée de Minerve;;YZEURES SUR CREUSE;37282;2019;0;0;0;0;0;0;0;0
3728201;M0269;Centre-Val de Loire;Indre-et-Loire;01/02/2003;NON;;musée de Minerve;;YZEURES SUR CREUSE;37282;2020;0;100;100;100;0;0;0;0
3728201;M0269;Centre-Val de Loire;Indre-et-Loire;01/02/2003;NON;;musée de Minerve;;YZEURES SUR CREUSE;37282;2021;0;242;242;97;0;145;;
3728201;M0269;Centre-Val de Loire;Indre-et-Loire;01/02/2003;NON;2014;musée de Minerve;;YZEURES SUR CREUSE;37282;2022;0;244;244;169;0;75;0;0
3728201;M0269;Centre-Val de Loire;Indre-et-Loire;01/02/2003;NON;;musée de Minerve;;YZEURES SUR CREUSE;37282;2023;0;217;217;112;0;105;0;0
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;2011;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2014;0;452;452;291;26;135;56;27
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2015;0;9700;9700;5868;2044;1788;;381
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2016;0;7375;7375;4349;1790;1236;1256;165
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2017;0;8397;8397;5215;1834;1348;1546;250
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2018;0;7448;7448;5220;953;1275;1604;267
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2019;0;7417;7417;4623;1685;1109;1445;415
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2020;0;4250;4250;3400;475;375;1247;189
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2021;0;4639;4639;3605;472;562;1530;342
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2022;0;8110;8110;;;;;
3800501;M0993;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;conservatoire-musée des industries hydroélectriques;;ALLEMOND;38005;2023;0;7341;7341;;;;;
3800601;M1123;Auvergne-Rhône-Alpes;Isère;20/12/2005;NON;;musée Jadis Allevard;;ALLEVARD;38006;2014;2859;3051;5910;3946;1810;154;96;
3800601;M1123;Auvergne-Rhône-Alpes;Isère;20/12/2005;NON;;musée Jadis Allevard;;ALLEVARD;38006;2015;741;4039;4780;3465;1315;0;;
3800601;M1123;Auvergne-Rhône-Alpes;Isère;20/12/2005;NON;;musée Jadis Allevard;;ALLEVARD;38006;2016;1532;1787;3319;1912;1113;294;0;25
3800601;M1123;Auvergne-Rhône-Alpes;Isère;20/12/2005;NON;;musée Jadis Allevard;;ALLEVARD;38006;2017;4353;69;4422;1948;2474;;2474;
3800601;M1123;Auvergne-Rhône-Alpes;Isère;20/12/2005;NON;2018;musée Jadis Allevard;;ALLEVARD;38006;2018;1485;1119;2604;1413;1082;109;192;
3800601;M1123;Auvergne-Rhône-Alpes;Isère;20/12/2005;NON;;musée Jadis Allevard;;ALLEVARD;38006;2019;1672;79;1751;547;1176;28;;
3800601;M1123;Auvergne-Rhône-Alpes;Isère;20/12/2005;NON;;musée Jadis Allevard;;ALLEVARD;38006;2020;1286;0;1286;0;0;0;1286;
3800601;M1123;Auvergne-Rhône-Alpes;Isère;20/12/2005;NON;2018;musée Jadis Allevard;;ALLEVARD;38006;2021;0;0;0;0;0;0;0;0
3800601;M1123;Auvergne-Rhône-Alpes;Isère;20/12/2005;NON;;musée Jadis Allevard;;ALLEVARD;38006;2023;137;6977;7114;6175;24;;944;
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2014;4574;1365;5939;2646;2646;647;;
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2015;4179;1983;6162;3455;2194;513;;
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2016;4939;1983;6922;5142;1523;257;0;0
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2017;4496;1475;11942;5216;650;105;;
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2018;5114;1433;6547;4849;316;1382;0;0
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2019;3388;1821;5209;4113;769;327;;
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2020;1062;0;1062;0;0;0;0;0
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2021;2170;480;2650;1670;929;51;964;120
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2022;4061;0;4061;;;;;
3801201;M0990;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée des antiquités gallo-romaines;;AOSTE;38012;2023;5214;0;5214;;;;;
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2014;2991;6088;9079;6520;1358;1201;706;
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2015;498;10270;10768;7560;2173;1035;712;
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2016;566;7533;8099;6012;1473;614;906;0
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2017;3038;5097;8135;5400;2199;536;864;
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2018;4695;5234;9929;5492;3746;691;762;
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2019;0;14053;14053;8339;4648;1066;690;
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2020;2454;2464;4918;2764;1899;255;649;
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2021;2912;3471;6383;3502;2589;292;534;156
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2022;0;12694;12694;;;;;
3805301;M0991;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de Bourgoin-Jallieu;;BOURGOIN JALLIEU;38053;2023;0;11262;11262;5872;3612;788;687;228
3808201;M1187;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée parc archéologique du lac de Paladru;;CHARAVINES;38082;2014;4333;1598;5931;3706;1763;462;;1598
3808201;M1187;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée parc archéologique du lac de Paladru;;CHARAVINES;38082;2015;6374;952;7326;4527;2018;781;;1250
3808201;M1187;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée parc archéologique du lac de Paladru;;CHARAVINES;38082;2016;8114;2219;10333;6095;3511;727;0;0
3808201;M1187;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée parc archéologique du lac de Paladru;;CHARAVINES;38082;2017;7815;653;8468;3301;3707;1460;;
3808201;M1187;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;2018;musée parc archéologique du lac de Paladru;;CHARAVINES;38082;2019;0;0;0;0;0;0;0;0
3808201;M1187;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;2018;musée parc archéologique du lac de Paladru;;CHARAVINES;38082;2020;0;0;0;0;0;0;0;0
3808201;M1187;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;2018;musée parc archéologique du lac de Paladru;;CHARAVINES;38082;2021;0;0;0;0;0;0;0;0
3808201;M1187;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée parc archéologique du lac de Paladru;;CHARAVINES;38082;2022;26442;8813;35255;29155;2475;3625;;
3808201;M1187;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée parc archéologique du lac de Paladru;;CHARAVINES;38082;2023;28026;12000;40026;28290;7277;4485;6218;
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2014;0;15020;15020;;;;;
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2015;0;14827;14827;12482;1453;892;;3258
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2016;0;12694;12694;11101;972;621;0;0
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2017;0;14174;14174;12327;815;1032;5;15
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2018;0;15158;15158;13335;945;878;;
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2019;0;16834;16834;14514;1242;1078;1276;444
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2020;0;5367;5367;4965;314;88;744;266
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2021;0;8022;8022;7576;401;45;892;268
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2022;0;11745;11745;10288;636;821;2015;581
3813001;M1001;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Hector Berlioz;;LA COTE ST ANDRE;38130;2023;0;13601;13601;11639;801;1161;2468;616
3815101;M0992;Auvergne-Rhône-Alpes;Isère;17/09/2003;NON;;musée Géo-Charles;;ECHIROLLES;38151;2014;0;7148;7148;3575;3123;450;333;116
3815101;M0992;Auvergne-Rhône-Alpes;Isère;17/09/2003;NON;;musée Géo-Charles;;ECHIROLLES;38151;2015;0;7725;7725;;;;;
3815101;M0992;Auvergne-Rhône-Alpes;Isère;17/09/2003;NON;;musée Géo-Charles;;ECHIROLLES;38151;2016;0;7345;7345;3859;3062;424;278;149
3815101;M0992;Auvergne-Rhône-Alpes;Isère;17/09/2003;NON;;musée Géo-Charles;;ECHIROLLES;38151;2017;0;2569;2569;1640;816;113;;
3815101;M0992;Auvergne-Rhône-Alpes;Isère;17/09/2003;NON;;musée Géo-Charles;;ECHIROLLES;38151;2018;0;0;0;0;0;0;0;0
3815101;M0992;Auvergne-Rhône-Alpes;Isère;17/09/2003;NON;2019;musée Géo-Charles;;ECHIROLLES;38151;2019;0;0;0;0;0;0;0;0
3815101;M0992;Auvergne-Rhône-Alpes;Isère;17/09/2003;NON;;musée Géo-Charles;;ECHIROLLES;38151;2021;0;1536;1536;1159;313;64;;
3818501;M0997;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Saint-Laurent;;GRENOBLE;38185;2014;0;43004;43004;38604;3292;1108;;
3818501;M0997;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Saint-Laurent;;GRENOBLE;38185;2015;0;43881;43881;37797;5478;606;;
3818501;M0997;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Saint-Laurent;;GRENOBLE;38185;2016;0;45005;45005;36363;6923;1719;0;10702
3818501;M0997;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Saint-Laurent;;GRENOBLE;38185;2017;0;46520;46520;39853;4367;2300;0;12000
3818501;M0997;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Saint-Laurent;;GRENOBLE;38185;2018;0;47563;47563;37487;2897;7179;;
3818501;M0997;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Saint-Laurent;;GRENOBLE;38185;2019;0;42723;42723;38500;3024;1199;;
3818501;M0997;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Saint-Laurent;;GRENOBLE;38185;2020;0;14858;14858;0;0;0;0;0
3818501;M0997;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Saint-Laurent;;GRENOBLE;38185;2021;0;16415;16415;13998;1205;1212;;
3818501;M0997;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Saint-Laurent;;GRENOBLE;38185;2022;0;33560;33560;0;0;0;0;0
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2014;0;61002;61002;52824;7139;1039;;
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2015;0;63492;63492;;;;;
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2016;0;76413;76413;58811;6848;10754;0;0
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2017;0;59665;59665;53554;4768;1343;;
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2018;0;84194;84194;73504;6201;4489;;
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2019;0;71540;71540;65536;4729;1275;;
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2020;0;30579;30579;29602;767;210;0;0
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2021;0;28895;28895;2475;0;0;0;2096
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2022;0;67071;67071;0;0;0;0;0
3818502;M0996;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée dauphinois;;GRENOBLE;38185;2023;0;62046;62046;59789;1223;1034;7159;6683
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2014;35942;66125;102067;81991;12834;7242;29236;1445
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2015;30345;61450;91795;75560;10499;5736;28076;3196
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2016;26733;67334;94067;77362;11976;4729;18866;12256
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2017;12099;59669;71768;39616;13975;18177;17113;5209
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2018;20799;84025;104824;83996;14515;6313;26731;9670
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2019;11922;70345;82267;62555;14034;5678;16933;5322
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2020;15179;45213;60392;52851;2933;4608;19033;5944
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2021;7660;31460;39120;30339;5121;3660;9809;3959
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2022;12207;55481;67688;50281;11578;5829;15969;7330
3818503;M7038;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;muséum d'histoire naturelle;;GRENOBLE;38185;2023;5937;71197;77134;55257;14860;7017;17406;6474
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2014;36266;94149;130415;73620;21868;34927;9539;
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2015;65524;102167;167691;111300;41908;14483;17927;4532
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2016;93678;116590;210268;147438;46540;16290;22090;13702
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2017;69698;115248;184946;124358;44784;15804;;
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2018;77021;128092;205113;144492;42722;17899;18838;29640
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2019;116042;112647;228689;164546;40620;23523;;49648
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2020;37315;27852;65167;45530;14671;4966;;
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2021;57512;32585;90097;69307;11914;8876;;
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2022;40771;79486;120257;0;0;0;0;0
3818505;M0994;Auvergne-Rhône-Alpes;Isère;06/01/2002;NON;;musée de Grenoble;;GRENOBLE;38185;2023;49881;120255;170136;81259;69424;19453;;
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2014;2480;1489;3969;2773;463;733;151;262
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2015;1750;775;2525;2237;63;225;106;261
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2016;854;972;1826;1431;196;199;0;117
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2017;557;4085;4642;4479;115;48;212;
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2018;451;4112;4563;3879;299;385;;
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2019;650;1273;1923;1577;164;182;;
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2020;260;532;792;731;28;33;;
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2021;258;704;962;917;45;0;;133
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2022;347;1563;1910;1583;147;180;;
3818507;M0995;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée Stendhal;;GRENOBLE;38185;2023;270;2685;2955;2460;222;273;171;231
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2014;0;28217;28217;18926;8734;557;;
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2015;0;25116;25116;15826;8519;771;;
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2016;0;31146;31146;19353;11204;589;0;0
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2017;0;27661;27661;17574;9354;733;;3671
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2018;0;36163;36163;25024;10630;509;2228;2375
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2019;0;35345;35345;25418;9384;543;2098;5433
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2020;0;15883;15883;12618;2707;558;1468;2011
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2021;0;12299;12299;10285;1347;667;1152;1676
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2022;0;21917;21917;16652;4482;783;2012;3210
3818508;M0998;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée de la Résistance et de la déportation;;GRENOBLE;38185;2023;0;28760;28760;20926;6572;1262;2773;3355
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2014;6253;1722;7975;2303;4442;1230;;
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2015;6385;2122;8507;;;;;
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2016;6907;2306;9213;;;;;
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2017;6961;1412;8373;;;;;
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2018;7598;1122;8720;;;;;
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2019;5209;966;6175;1167;4746;262;;
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2020;1206;0;1206;1206;0;0;0;0
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2021;3834;292;4126;1088;2928;110;;
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2022;6700;522;7222;2349;4703;170;;
3819001;M0999;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;maison du patrimoine;;HIERES SUR AMBY;38190;2023;6110;454;6564;2338;4038;188;0;
3819101;M1000;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée d'histoire et d'archéologie de l'Alpe d'Huez;;HUEZ;38191;2014;0;4046;4046;;;;;
3819101;M1000;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée d'histoire et d'archéologie de l'Alpe d'Huez;;HUEZ;38191;2015;593;3963;4556;4101;0;455;;
3819101;M1000;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée d'histoire et d'archéologie de l'Alpe d'Huez;;HUEZ;38191;2016;0;2331;2331;2056;75;200;0;0
3819101;M1000;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée d'histoire et d'archéologie de l'Alpe d'Huez;;HUEZ;38191;2017;0;1503;1503;1481;22;0;;
3819101;M1000;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée d'histoire et d'archéologie de l'Alpe d'Huez;;HUEZ;38191;2018;0;6949;6949;;;;;
3819101;M1000;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée d'histoire et d'archéologie de l'Alpe d'Huez;;HUEZ;38191;2019;0;3254;3254;;;;;
3819101;M1000;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée d'histoire et d'archéologie de l'Alpe d'Huez;;HUEZ;38191;2020;0;4237;4237;0;0;0;0;0
3819101;M1000;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée d'histoire et d'archéologie de l'Alpe d'Huez;;HUEZ;38191;2021;0;1491;1491;1491;0;0;0;0
3819101;M1000;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée d'histoire et d'archéologie de l'Alpe d'Huez;;HUEZ;38191;2023;0;5394;5394;5394;0;0;0;0
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2014;505;1166;1671;994;582;95;;
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2015;13349;1913;15262;13712;1236;314;;
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2016;615;1621;2236;1140;1034;62;0;0
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2017;834;1275;2109;1363;663;83;;
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2018;919;1230;2149;1382;599;168;;
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2019;869;1635;2504;1520;904;80;;
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2020;787;746;1533;;;;;
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2021;679;971;1650;892;642;116;;
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2022;917;927;1844;1082;605;157;;
3826901;M1002;Auvergne-Rhône-Alpes;Isère;01/02/2003;NON;;musée du pays matheysin;;LA MURE;38269;2023;1049;981;2030;1618;198;214;;
